id,participant,date,secondary_task,episode_number,n_distractors,n_targets,angle_max,angle_min,radius,speed_min,speed_max,RSI,SRI_max,presentation_time,fixation_time,tracking_time,probe_time,nb_target_retrieved,nb_distract_retrieved,id_session,finished_session
3732,camille,2020-10-15 22:00:00+00:00,none,3230,7,3,9,3,90,4.5,4.5,1.0,2.0,1.0,1.0,6.0,2.8,3,7,0,False
3731,camille,2020-10-15 22:00:00+00:00,none,3229,8,5,9,3,90,2.0,2.0,1.0,2.0,1.0,1.0,4.0,3.4,4,7,0,False
3730,camille,2020-10-15 22:00:00+00:00,none,2144,8,5,9,3,90,2.0,2.0,1.0,2.0,1.0,1.0,3.5,4.0,5,8,0,False
3729,camille,2020-10-15 22:00:00+00:00,none,2143,7,3,9,3,90,5.5,5.5,1.0,2.0,1.0,1.0,5.5,3.0,3,7,0,False
3728,camille,2020-10-15 22:00:00+00:00,none,2142,7,4,9,3,90,3.5,3.5,1.0,2.0,1.0,1.0,4.5,3.8,4,7,0,False
3727,camille,2020-10-15 22:00:00+00:00,none,2141,8,5,9,3,90,2.0,2.0,1.0,2.0,1.0,1.0,4.5,3.8,3,5,0,False
3726,camille,2020-10-15 22:00:00+00:00,none,2140,7,5,9,3,90,2.0,2.0,1.0,2.0,1.0,1.0,3.5,3.4,4,6,0,False
3725,camille,2020-10-15 22:00:00+00:00,none,2139,8,5,9,3,90,3.5,3.5,1.0,2.0,1.0,1.0,5.0,3.4,5,8,0,False
3724,camille,2020-10-15 22:00:00+00:00,none,2138,8,4,9,3,90,4.0,4.0,1.0,2.0,1.0,1.0,4.0,3.8,1,2,0,False
3723,camille,2020-10-15 22:00:00+00:00,none,2137,9,5,9,3,90,3.0,3.0,1.0,2.0,1.0,1.0,3.5,3.2,1,9,0,False
3722,camille,2020-10-15 22:00:00+00:00,none,2136,7,5,9,3,90,3.5,3.5,1.0,2.0,1.0,1.0,5.0,4.0,4,4,0,False
3721,camille,2020-10-15 22:00:00+00:00,none,2135,7,4,9,3,90,3.0,3.0,1.0,2.0,1.0,1.0,5.5,2.2,3,6,0,False
3720,camille,2020-10-15 22:00:00+00:00,none,2134,8,5,9,3,90,2.0,2.0,1.0,2.0,1.0,1.0,5.5,3.6,5,6,0,False
3719,camille,2020-10-15 22:00:00+00:00,none,2133,7,5,9,3,90,4.0,4.0,1.0,2.0,1.0,1.0,5.0,3.4,4,7,0,False
3718,camille,2020-10-15 22:00:00+00:00,none,2132,6,5,9,3,90,3.0,3.0,1.0,2.0,1.0,1.0,3.5,4.0,5,5,0,False
3717,camille,2020-10-15 22:00:00+00:00,none,2131,9,5,9,3,90,4.0,4.0,1.0,2.0,1.0,1.0,3.5,4.0,4,8,0,False
3716,camille,2020-10-15 22:00:00+00:00,none,2130,8,4,9,3,90,3.5,3.5,1.0,2.0,1.0,1.0,4.0,2.2,4,8,0,False
3715,camille,2020-10-15 22:00:00+00:00,none,2129,7,5,9,3,90,2.5,2.5,1.0,2.0,1.0,1.0,5.0,3.8,2,3,0,False
3714,camille,2020-10-15 22:00:00+00:00,none,2128,8,4,9,3,90,5.5,5.5,1.0,2.0,1.0,1.0,4.0,2.2,2,7,0,False
3713,camille,2020-10-15 22:00:00+00:00,none,2127,7,4,9,3,90,3.0,3.0,1.0,2.0,1.0,1.0,3.5,3.2,4,7,0,False
3712,camille,2020-10-15 22:00:00+00:00,none,2126,8,5,9,3,90,3.0,3.0,1.0,2.0,1.0,1.0,3.5,4.0,5,6,0,False
3711,camille,2020-10-15 22:00:00+00:00,none,2125,8,4,9,3,90,3.5,3.5,1.0,2.0,1.0,1.0,3.5,3.2,4,8,0,False
3710,camille,2020-10-15 22:00:00+00:00,none,2124,7,4,9,3,90,4.0,4.0,1.0,2.0,1.0,1.0,3.5,3.0,2,5,0,False
3709,camille,2020-10-15 22:00:00+00:00,none,2123,6,5,9,3,90,3.0,3.0,1.0,2.0,1.0,1.0,4.5,3.2,5,6,0,False
3708,camille,2020-10-15 22:00:00+00:00,none,2122,8,4,9,3,90,5.0,5.0,1.0,2.0,1.0,1.0,4.5,3.6,2,7,0,False
3707,camille,2020-10-15 22:00:00+00:00,none,1060,6,5,9,3,90,2.0,2.0,1.0,2.0,1.0,1.0,4.0,3.6,5,6,0,False
3706,camille,2020-10-15 22:00:00+00:00,none,1059,6,2,9,3,90,7.0,7.0,1.0,2.0,1.0,1.0,7.0,2.0,2,6,0,False
3705,camille,2020-10-15 22:00:00+00:00,none,1058,8,5,9,3,90,3.0,3.0,1.0,2.0,1.0,1.0,4.0,4.0,5,5,0,False
3704,camille,2020-10-15 22:00:00+00:00,none,1057,8,5,9,3,90,2.0,2.0,1.0,2.0,1.0,1.0,3.5,3.6,5,8,0,False
3703,camille,2020-10-15 22:00:00+00:00,none,1056,8,5,9,3,90,3.0,3.0,1.0,2.0,1.0,1.0,5.0,4.0,3,4,0,False
3702,camille,2020-10-15 22:00:00+00:00,none,1055,6,5,9,3,90,3.0,3.0,1.0,2.0,1.0,1.0,4.0,4.0,4,6,0,False
3701,camille,2020-10-15 22:00:00+00:00,none,1054,6,2,9,3,90,7.0,7.0,1.0,2.0,1.0,1.0,7.0,2.0,0,5,0,False
3700,camille,2020-10-15 22:00:00+00:00,none,1053,7,3,9,3,90,5.5,5.5,1.0,2.0,1.0,1.0,5.5,2.2,1,5,0,False
3699,camille,2020-10-15 22:00:00+00:00,none,1052,6,5,9,3,90,3.5,3.5,1.0,2.0,1.0,1.0,5.0,3.6,4,5,0,False
3698,camille,2020-10-15 22:00:00+00:00,none,1051,7,4,9,3,90,5.0,5.0,1.0,2.0,1.0,1.0,4.5,3.4,1,5,0,False
3697,camille,2020-10-15 22:00:00+00:00,none,1050,7,5,9,3,90,2.5,2.5,1.0,2.0,1.0,1.0,4.0,4.0,5,7,0,False
3696,camille,2020-10-15 22:00:00+00:00,none,1049,6,2,9,3,90,7.0,7.0,1.0,2.0,1.0,1.0,7.0,2.0,2,6,0,False
3695,camille,2020-10-15 22:00:00+00:00,none,1048,8,5,9,3,90,2.0,2.0,1.0,2.0,1.0,1.0,5.0,3.6,5,8,0,False
3694,camille,2020-10-15 22:00:00+00:00,none,1047,7,3,9,3,90,6.0,6.0,1.0,2.0,1.0,1.0,5.0,3.2,3,7,0,False
3693,camille,2020-10-15 22:00:00+00:00,none,1046,7,3,9,3,90,6.5,6.5,1.0,2.0,1.0,1.0,5.0,2.8,0,7,0,False
3692,camille,2020-10-15 22:00:00+00:00,none,1045,8,5,9,3,90,2.0,2.0,1.0,2.0,1.0,1.0,4.0,3.8,5,8,0,False
3691,camille,2020-10-15 22:00:00+00:00,none,1044,7,4,9,3,90,4.5,4.5,1.0,2.0,1.0,1.0,3.5,3.6,3,4,0,False
3690,camille,2020-10-15 22:00:00+00:00,none,1043,7,4,9,3,90,4.0,4.0,1.0,2.0,1.0,1.0,5.0,2.8,4,7,0,False
3689,camille,2020-10-15 22:00:00+00:00,none,1042,8,5,9,3,90,2.0,2.0,1.0,2.0,1.0,1.0,5.0,3.8,5,8,0,False
3688,camille,2020-10-15 22:00:00+00:00,none,1041,8,4,9,3,90,3.5,3.5,1.0,2.0,1.0,1.0,3.5,2.8,4,8,0,False
3687,camille,2020-10-15 22:00:00+00:00,none,1040,8,4,9,3,90,3.5,3.5,1.0,2.0,1.0,1.0,5.0,3.4,4,8,0,False
3686,camille,2020-10-15 22:00:00+00:00,none,1039,8,4,9,3,90,4.0,4.0,1.0,2.0,1.0,1.0,4.0,3.4,3,7,0,False
3685,camille,2020-10-15 22:00:00+00:00,none,1038,7,3,9,3,90,7.0,7.0,1.0,2.0,1.0,1.0,7.0,2.5999999999999996,3,7,0,False
3684,camille,2020-10-15 22:00:00+00:00,none,1037,7,5,9,3,90,3.0,3.0,1.0,2.0,1.0,1.0,4.0,3.6,5,7,0,False
3683,camille,2020-10-15 22:00:00+00:00,none,1036,7,3,9,3,90,4.5,4.5,1.0,2.0,1.0,1.0,5.5,2.8,2,6,0,False
3682,camille,2020-10-15 22:00:00+00:00,none,1035,7,3,9,3,90,6.0,6.0,1.0,2.0,1.0,1.0,7.0,3.2,3,6,0,False
3681,camille,2020-10-15 22:00:00+00:00,none,1034,7,5,9,3,90,2.5,2.5,1.0,2.0,1.0,1.0,4.0,3.8,4,6,0,False
3680,camille,2020-10-15 22:00:00+00:00,none,1033,8,4,9,3,90,5.0,5.0,1.0,2.0,1.0,1.0,3.5,2.8,4,8,0,False
3679,camille,2020-10-15 22:00:00+00:00,none,1032,8,4,9,3,90,3.5,3.5,1.0,2.0,1.0,1.0,3.5,3.0,4,8,0,False
3678,camille,2020-10-15 22:00:00+00:00,none,1031,7,3,9,3,90,5.5,5.5,1.0,2.0,1.0,1.0,6.0,2.2,2,6,0,False
3677,camille,2020-10-15 22:00:00+00:00,none,1030,7,3,9,3,90,6.0,6.0,1.0,2.0,1.0,1.0,6.5,2.2,3,7,0,False
3676,camille,2020-10-14 22:00:00+00:00,none,1029,7,3,9,3,90,4.0,4.0,1.0,2.0,1.0,1.0,6.5,2.0,3,7,0,False
3675,camille,2020-10-14 22:00:00+00:00,none,1028,7,3,9,3,90,6.0,6.0,1.0,2.0,1.0,1.0,6.5,2.2,2,4,0,False
3674,camille,2020-10-14 22:00:00+00:00,none,1027,7,3,9,3,90,7.0,7.0,1.0,2.0,1.0,1.0,6.0,3.0,2,6,0,False
3673,camille,2020-10-14 22:00:00+00:00,none,1026,7,3,9,3,90,4.5,4.5,1.0,2.0,1.0,1.0,7.0,2.0,1,6,0,False
3672,camille,2020-10-14 22:00:00+00:00,none,1025,7,3,9,3,90,4.0,4.0,1.0,2.0,1.0,1.0,6.5,2.2,3,7,0,False
3671,camille,2020-10-14 22:00:00+00:00,none,1024,7,3,9,3,90,7.0,7.0,1.0,2.0,1.0,1.0,6.5,2.4,1,5,0,False
3670,camille,2020-10-14 22:00:00+00:00,none,1023,6,2,9,3,90,7.0,7.0,1.0,2.0,1.0,1.0,7.0,2.0,1,5,0,False
3669,camille,2020-10-14 22:00:00+00:00,none,1022,7,3,9,3,90,4.5,4.5,1.0,2.0,1.0,1.0,6.5,3.0,3,7,0,False
3668,camille,2020-10-14 22:00:00+00:00,none,1021,6,2,9,3,90,7.0,7.0,1.0,2.0,1.0,1.0,7.0,2.0,2,6,0,False
3667,camille,2020-10-14 22:00:00+00:00,none,1020,8,4,9,3,90,3.5,3.5,1.0,2.0,1.0,1.0,4.0,3.8,4,7,0,False
3666,camille,2020-10-14 22:00:00+00:00,none,1019,8,4,9,3,90,3.5,3.5,1.0,2.0,1.0,1.0,4.5,3.4,3,7,0,False
3665,camille,2020-10-14 22:00:00+00:00,none,1018,8,4,9,3,90,4.0,4.0,1.0,2.0,1.0,1.0,4.5,3.2,4,8,0,False
3664,camille,2020-10-14 22:00:00+00:00,none,1017,8,4,9,3,90,4.5,4.5,1.0,2.0,1.0,1.0,4.5,3.4,3,7,0,False
3663,camille,2020-10-14 22:00:00+00:00,none,1016,7,5,9,3,90,3.5,3.5,1.0,2.0,1.0,1.0,3.5,3.6,4,6,0,False
3662,camille,2020-10-14 22:00:00+00:00,none,1015,7,5,9,3,90,2.0,2.0,1.0,2.0,1.0,1.0,3.5,4.0,5,6,0,False
3661,camille,2020-10-14 22:00:00+00:00,none,1014,7,5,9,3,90,2.0,2.0,1.0,2.0,1.0,1.0,5.0,3.8,3,5,0,False
3660,camille,2020-10-14 22:00:00+00:00,none,1013,8,4,9,3,90,3.5,3.5,1.0,2.0,1.0,1.0,4.5,3.4,3,7,0,False
3659,camille,2020-10-14 22:00:00+00:00,none,1012,6,2,9,3,90,7.0,7.0,1.0,2.0,1.0,1.0,7.0,2.0,2,6,0,False
3658,camille,2020-10-14 22:00:00+00:00,none,1011,6,2,9,3,90,7.0,7.0,1.0,2.0,1.0,1.0,7.0,2.0,2,6,0,False
3657,camille,2020-10-14 22:00:00+00:00,none,1010,6,2,9,3,90,7.0,7.0,1.0,2.0,1.0,1.0,7.0,2.0,1,5,0,False
3656,camille,2020-10-14 22:00:00+00:00,none,1009,7,3,9,3,90,4.5,4.5,1.0,2.0,1.0,1.0,6.0,2.4,3,7,0,False
3655,camille,2020-10-14 22:00:00+00:00,none,1008,8,4,9,3,90,5.0,5.0,1.0,2.0,1.0,1.0,4.5,3.0,3,7,0,False
3654,camille,2020-10-14 22:00:00+00:00,none,1007,6,2,9,3,90,7.0,7.0,1.0,2.0,1.0,1.0,7.0,2.0,2,6,0,False
3653,camille,2020-10-14 22:00:00+00:00,none,1006,7,5,9,3,90,2.0,2.0,1.0,2.0,1.0,1.0,5.0,3.6,5,7,0,False
3652,camille,2020-10-14 22:00:00+00:00,none,1005,6,5,9,3,90,2.0,2.0,1.0,2.0,1.0,1.0,5.0,3.4,4,5,0,False
3651,camille,2020-10-14 22:00:00+00:00,none,1004,8,4,9,3,90,3.5,3.5,1.0,2.0,1.0,1.0,4.5,2.8,2,6,0,False
3650,camille,2020-10-14 22:00:00+00:00,none,1003,6,2,9,3,90,7.0,7.0,1.0,2.0,1.0,1.0,7.0,2.0,0,4,0,False
3649,camille,2020-10-14 22:00:00+00:00,none,1002,6,2,9,3,90,7.0,7.0,1.0,2.0,1.0,1.0,7.0,2.0,2,6,0,False
3648,camille,2020-10-14 22:00:00+00:00,none,1001,6,5,9,3,90,3.0,3.0,1.0,2.0,1.0,1.0,3.5,3.4,4,5,0,False
3647,camille,2020-10-14 22:00:00+00:00,none,1000,6,5,9,3,90,3.0,3.0,1.0,2.0,1.0,1.0,3.0,3.4,5,6,0,False
3646,camille,2020-10-14 22:00:00+00:00,none,999,6,5,9,3,90,3.0,3.0,1.0,2.0,1.0,1.0,5.0,3.4,5,5,0,False
3645,camille,2020-10-14 22:00:00+00:00,none,998,6,5,9,3,90,3.0,3.0,1.0,2.0,1.0,1.0,5.0,3.4,5,6,0,False
3644,camille,2020-10-14 22:00:00+00:00,none,997,6,2,9,3,90,7.0,7.0,1.0,2.0,1.0,1.0,7.0,2.0,2,6,0,False
3643,camille,2020-10-14 22:00:00+00:00,none,996,6,2,9,3,90,7.0,7.0,1.0,2.0,1.0,1.0,7.0,2.0,1,5,0,False
3642,camille,2020-10-14 22:00:00+00:00,none,995,7,3,9,3,90,7.0,7.0,1.0,2.0,1.0,1.0,3.5,3.2,3,7,0,False
3641,camille,2020-10-14 22:00:00+00:00,none,994,7,3,9,3,90,6.0,6.0,1.0,2.0,1.0,1.0,6.5,3.0,3,7,0,False
3640,camille,2020-10-14 22:00:00+00:00,none,993,6,2,9,3,90,7.0,7.0,1.0,2.0,1.0,1.0,7.0,2.0,2,6,0,False
3639,camille,2020-10-14 22:00:00+00:00,none,992,6,2,9,3,90,7.0,7.0,1.0,2.0,1.0,1.0,7.0,2.0,1,5,0,False
3638,camille,2020-10-14 22:00:00+00:00,none,991,6,2,9,3,90,7.0,7.0,1.0,2.0,1.0,1.0,7.0,2.0,2,6,0,False
3637,camille,2020-10-14 22:00:00+00:00,none,990,6,2,9,3,90,7.0,7.0,1.0,2.0,1.0,1.0,7.0,2.0,1,6,0,False
3636,camille,2020-10-14 22:00:00+00:00,none,989,7,3,9,3,90,6.5,6.5,1.0,2.0,1.0,1.0,5.5,3.2,2,5,0,False
3635,camille,2020-10-14 22:00:00+00:00,none,988,6,2,9,3,90,7.0,7.0,1.0,2.0,1.0,1.0,7.0,2.0,1,5,0,False
3634,camille,2020-10-14 22:00:00+00:00,none,987,7,3,9,3,90,6.0,6.0,1.0,2.0,1.0,1.0,6.0,3.2,2,6,0,False
3633,camille,2020-10-14 22:00:00+00:00,none,986,6,2,9,3,90,7.0,7.0,1.0,2.0,1.0,1.0,7.0,2.0,1,4,0,False
3632,camille,2020-10-14 22:00:00+00:00,none,985,6,2,9,3,90,7.0,7.0,1.0,2.0,1.0,1.0,7.0,2.0,0,3,0,False
3631,camille,2020-10-14 22:00:00+00:00,none,984,6,2,9,3,90,7.0,7.0,1.0,2.0,1.0,1.0,7.0,2.0,1,5,0,False
3630,camille,2020-10-14 22:00:00+00:00,none,983,7,3,9,3,90,7.0,7.0,1.0,2.0,1.0,1.0,6.0,2.5999999999999996,1,4,0,False
3629,camille,2020-10-14 22:00:00+00:00,none,982,7,3,9,3,90,6.0,6.0,1.0,2.0,1.0,1.0,6.0,2.8,2,5,0,False
3628,camille,2020-10-14 22:00:00+00:00,none,981,7,3,9,3,90,4.5,4.5,1.0,2.0,1.0,1.0,6.5,3.2,2,6,0,False
3627,camille,2020-10-14 22:00:00+00:00,none,980,6,2,9,3,90,7.0,7.0,1.0,2.0,1.0,1.0,7.0,2.0,1,5,0,False
3626,camille,2020-10-14 22:00:00+00:00,none,979,7,3,9,3,90,4.5,4.5,1.0,2.0,1.0,1.0,5.0,2.0,3,7,0,False
3625,camille,2020-10-14 22:00:00+00:00,none,978,7,3,9,3,90,7.0,7.0,1.0,2.0,1.0,1.0,6.5,3.0,3,7,0,False
3624,camille,2020-10-14 22:00:00+00:00,none,977,7,4,9,3,90,5.0,5.0,1.0,2.0,1.0,1.0,4.0,3.4,3,6,0,False
3623,camille,2020-10-14 22:00:00+00:00,none,976,6,5,9,3,90,2.5,2.5,1.0,2.0,1.0,1.0,5.0,4.0,4,4,0,False
3622,camille,2020-10-14 22:00:00+00:00,none,975,7,3,9,3,90,4.5,4.5,1.0,2.0,1.0,1.0,5.5,3.0,3,7,0,False
3621,camille,2020-10-14 22:00:00+00:00,none,974,6,5,9,3,90,3.5,3.5,1.0,2.0,1.0,1.0,5.0,3.4,5,6,0,False
3620,camille,2020-10-14 22:00:00+00:00,none,973,7,4,9,3,90,3.5,3.5,1.0,2.0,1.0,1.0,4.5,3.0,4,7,0,False
3619,camille,2020-10-14 22:00:00+00:00,none,972,6,2,9,3,90,7.0,7.0,1.0,2.0,1.0,1.0,7.0,2.0,2,6,0,False
3618,camille,2020-10-14 22:00:00+00:00,none,971,6,2,9,3,90,7.0,7.0,1.0,2.0,1.0,1.0,7.0,2.0,2,6,0,False
3617,camille,2020-10-14 22:00:00+00:00,none,970,6,2,9,3,90,7.0,7.0,1.0,2.0,1.0,1.0,7.0,2.0,2,6,0,False
3616,camille,2020-10-14 22:00:00+00:00,none,969,6,5,9,3,90,2.5,2.5,1.0,2.0,1.0,1.0,4.0,4.0,5,6,0,False
3615,camille,2020-10-14 22:00:00+00:00,none,968,6,2,9,3,90,7.0,7.0,1.0,2.0,1.0,1.0,7.0,2.0,1,6,0,False
3614,camille,2020-10-14 22:00:00+00:00,none,967,6,5,9,3,90,3.5,3.5,1.0,2.0,1.0,1.0,3.5,3.8,3,4,0,False
3613,camille,2020-10-14 22:00:00+00:00,none,966,7,4,9,3,90,3.0,3.0,1.0,2.0,1.0,1.0,3.5,3.2,4,7,0,False
3612,camille,2020-10-14 22:00:00+00:00,none,965,6,5,9,3,90,2.0,2.0,1.0,2.0,1.0,1.0,3.5,4.0,4,5,0,False
3611,camille,2020-10-14 22:00:00+00:00,none,964,7,3,9,3,90,7.0,7.0,1.0,2.0,1.0,1.0,5.0,2.4,2,7,0,False
3610,camille,2020-10-14 22:00:00+00:00,none,963,7,3,9,3,90,7.0,7.0,1.0,2.0,1.0,1.0,3.5,2.8,3,7,0,False
3609,camille,2020-10-14 22:00:00+00:00,none,962,7,4,9,3,90,5.0,5.0,1.0,2.0,1.0,1.0,3.5,3.0,3,7,0,False
3608,camille,2020-10-14 22:00:00+00:00,none,961,7,4,9,3,90,5.0,5.0,1.0,2.0,1.0,1.0,3.5,3.8,4,6,0,False
3607,camille,2020-10-14 22:00:00+00:00,none,960,7,3,9,3,90,7.0,7.0,1.0,2.0,1.0,1.0,3.5,2.2,2,7,0,False
3606,camille,2020-10-14 22:00:00+00:00,none,959,7,3,9,3,90,5.5,5.5,1.0,2.0,1.0,1.0,5.5,2.0,1,7,0,False
3605,camille,2020-10-14 22:00:00+00:00,none,958,6,5,9,3,90,3.5,3.5,1.0,2.0,1.0,1.0,3.5,3.8,3,4,0,False
3604,camille,2020-10-14 22:00:00+00:00,none,957,6,2,9,3,90,7.0,7.0,1.0,2.0,1.0,1.0,7.0,2.0,0,3,0,False
3603,camille,2020-10-14 22:00:00+00:00,none,956,7,3,9,3,90,7.0,7.0,1.0,2.0,1.0,1.0,6.0,2.2,2,7,0,False
3602,camille,2020-10-14 22:00:00+00:00,none,955,7,4,9,3,90,4.0,4.0,1.0,2.0,1.0,1.0,4.0,3.6,2,5,0,False
3601,camille,2020-10-14 22:00:00+00:00,none,954,6,2,9,3,90,7.0,7.0,1.0,2.0,1.0,1.0,7.0,2.0,2,6,0,False
3600,camille,2020-10-14 22:00:00+00:00,none,953,7,4,9,3,90,4.0,4.0,1.0,2.0,1.0,1.0,4.5,3.4,4,7,0,False
3599,camille,2020-10-14 22:00:00+00:00,none,952,7,4,9,3,90,3.5,3.5,1.0,2.0,1.0,1.0,4.0,3.2,2,4,0,False
3598,camille,2020-10-14 22:00:00+00:00,none,951,7,3,9,3,90,7.0,7.0,1.0,2.0,1.0,1.0,6.0,2.4,1,6,0,False
3597,camille,2020-10-14 22:00:00+00:00,none,950,6,2,9,3,90,7.0,7.0,1.0,2.0,1.0,1.0,7.0,2.0,2,6,0,False
3596,camille,2020-10-14 22:00:00+00:00,none,949,6,2,9,3,90,7.0,7.0,1.0,2.0,1.0,1.0,7.0,2.0,1,4,0,False
3595,camille,2020-10-14 22:00:00+00:00,none,948,6,2,9,3,90,7.0,7.0,1.0,2.0,1.0,1.0,7.0,2.0,1,4,0,False
3594,camille,2020-10-14 22:00:00+00:00,none,947,6,2,9,3,90,7.0,7.0,1.0,2.0,1.0,1.0,7.0,2.0,1,5,0,False
3593,camille,2020-10-14 22:00:00+00:00,none,946,7,3,9,3,90,5.5,5.5,1.0,2.0,1.0,1.0,6.5,3.0,2,7,0,False
3592,camille,2020-10-14 22:00:00+00:00,none,945,6,5,9,3,90,3.5,3.5,1.0,2.0,1.0,1.0,5.0,3.4,3,5,0,False
3591,camille,2020-10-14 22:00:00+00:00,none,944,7,3,9,3,90,4.5,4.5,1.0,2.0,1.0,1.0,5.5,2.4,1,5,0,False
3590,camille,2020-10-14 22:00:00+00:00,none,943,6,2,9,3,90,7.0,7.0,1.0,2.0,1.0,1.0,7.0,2.0,0,6,0,False
3589,camille,2020-10-14 22:00:00+00:00,none,942,6,2,9,3,90,7.0,7.0,1.0,2.0,1.0,1.0,7.0,2.0,1,4,0,False
3588,camille,2020-10-14 22:00:00+00:00,none,941,6,2,9,3,90,7.0,7.0,1.0,2.0,1.0,1.0,7.0,2.0,1,4,0,False
3587,camille,2020-10-14 22:00:00+00:00,none,940,6,2,9,3,90,7.0,7.0,1.0,2.0,1.0,1.0,7.0,2.0,1,5,0,False
3586,camille,2020-10-14 22:00:00+00:00,none,939,6,5,9,3,90,2.5,2.5,1.0,2.0,1.0,1.0,3.5,3.8,4,5,0,False
3585,camille,2020-10-14 22:00:00+00:00,none,938,6,5,9,3,90,3.5,3.5,1.0,2.0,1.0,1.0,3.5,4.0,5,6,0,False
3584,camille,2020-10-14 22:00:00+00:00,none,937,6,2,9,3,90,7.0,7.0,1.0,2.0,1.0,1.0,7.0,2.0,2,6,0,False
3583,camille,2020-10-14 22:00:00+00:00,none,936,6,5,9,3,90,2.5,2.5,1.0,2.0,1.0,1.0,3.5,3.8,5,6,0,False
3582,camille,2020-10-14 22:00:00+00:00,none,935,6,5,9,3,90,3.0,3.0,1.0,2.0,1.0,1.0,3.5,3.8,5,6,0,False
3581,camille,2020-10-14 22:00:00+00:00,none,934,6,5,9,3,90,3.5,3.5,1.0,2.0,1.0,1.0,3.0,3.8,5,6,0,False
3580,camille,2020-10-14 22:00:00+00:00,none,933,6,2,9,3,90,7.0,7.0,1.0,2.0,1.0,1.0,7.0,2.0,1,6,0,False
3579,camille,2020-10-14 22:00:00+00:00,none,932,7,4,9,3,90,4.0,4.0,1.0,2.0,1.0,1.0,3.5,3.0,2,5,0,False
3578,camille,2020-10-14 22:00:00+00:00,none,931,6,5,9,3,90,3.0,3.0,1.0,2.0,1.0,1.0,4.0,3.8,5,6,0,False
3577,camille,2020-10-14 22:00:00+00:00,none,930,7,3,9,3,90,6.0,6.0,1.0,2.0,1.0,1.0,6.5,3.2,3,7,0,False
3576,camille,2020-10-14 22:00:00+00:00,none,929,7,4,9,3,90,5.0,5.0,1.0,2.0,1.0,1.0,4.5,3.2,4,7,0,False
3575,camille,2020-10-14 22:00:00+00:00,none,928,7,4,9,3,90,3.5,3.5,1.0,2.0,1.0,1.0,4.0,3.2,3,6,0,False
3574,camille,2020-10-14 22:00:00+00:00,none,927,7,4,9,3,90,5.0,5.0,1.0,2.0,1.0,1.0,4.0,3.0,4,7,0,False
3573,camille,2020-10-14 22:00:00+00:00,none,926,6,5,9,3,90,2.5,2.5,1.0,2.0,1.0,1.0,5.0,3.4,5,6,0,False
3572,camille,2020-10-14 22:00:00+00:00,none,925,7,3,9,3,90,7.0,7.0,1.0,2.0,1.0,1.0,7.0,2.5999999999999996,3,7,0,False
3571,camille,2020-10-14 22:00:00+00:00,none,924,7,4,9,3,90,4.0,4.0,1.0,2.0,1.0,1.0,5.0,3.2,3,6,0,False
3570,camille,2020-10-14 22:00:00+00:00,none,923,7,4,9,3,90,4.0,4.0,1.0,2.0,1.0,1.0,5.0,3.4,4,7,0,False
3569,camille,2020-10-14 22:00:00+00:00,none,922,7,3,9,3,90,6.0,6.0,1.0,2.0,1.0,1.0,5.0,3.2,2,6,0,False
3568,camille,2020-10-14 22:00:00+00:00,none,921,7,4,9,3,90,4.5,4.5,1.0,2.0,1.0,1.0,4.5,3.0,4,7,0,False
3567,camille,2020-10-14 22:00:00+00:00,none,920,8,4,9,3,90,4.0,4.0,1.0,2.0,1.0,1.0,4.0,3.4,2,4,0,False
3566,camille,2020-10-14 22:00:00+00:00,none,919,7,4,9,3,90,4.0,4.0,1.0,2.0,1.0,1.0,4.0,3.8,3,6,0,False
3565,camille,2020-10-14 22:00:00+00:00,none,918,6,5,9,3,90,2.5,2.5,1.0,2.0,1.0,1.0,4.0,3.6,4,5,0,False
3564,camille,2020-10-14 22:00:00+00:00,none,917,7,4,9,3,90,3.5,3.5,1.0,2.0,1.0,1.0,4.0,3.2,2,5,0,False
3563,camille,2020-10-14 22:00:00+00:00,none,916,7,3,9,3,90,5.5,5.5,1.0,2.0,1.0,1.0,6.5,2.0,2,7,0,False
3562,camille,2020-10-14 22:00:00+00:00,none,915,7,4,9,3,90,3.0,3.0,1.0,2.0,1.0,1.0,4.0,3.8,4,7,0,False
3561,camille,2020-10-14 22:00:00+00:00,none,914,7,3,9,3,90,6.5,6.5,1.0,2.0,1.0,1.0,5.0,2.4,0,5,0,False
3560,camille,2020-10-14 22:00:00+00:00,none,913,7,3,9,3,90,4.0,4.0,1.0,2.0,1.0,1.0,7.0,2.0,3,7,0,False
3559,camille,2020-10-14 22:00:00+00:00,none,912,6,2,9,3,90,7.0,7.0,1.0,2.0,1.0,1.0,7.0,2.0,2,6,0,False
3558,camille,2020-10-14 22:00:00+00:00,none,911,8,5,9,3,90,3.5,3.5,1.0,2.0,1.0,1.0,3.5,3.4,4,7,0,False
3557,camille,2020-10-14 22:00:00+00:00,none,910,7,3,9,3,90,4.5,4.5,1.0,2.0,1.0,1.0,3.5,2.8,3,7,0,False
3556,camille,2020-10-14 22:00:00+00:00,none,909,7,4,9,3,90,4.0,4.0,1.0,2.0,1.0,1.0,5.0,2.5999999999999996,3,7,0,False
3555,camille,2020-10-14 22:00:00+00:00,none,908,6,5,9,3,90,3.5,3.5,1.0,2.0,1.0,1.0,5.0,3.8,4,6,0,False
