id,participant,date,secondary_task,episode_number,n_distractors,n_targets,angle_max,angle_min,radius,speed_min,speed_max,RSI,SRI_max,presentation_time,fixation_time,tracking_time,probe_time,nb_target_retrieved,nb_distract_retrieved,id_session,finished_session
11512,laetitia-teo,2020-11-12 23:00:00+00:00,none,3535,5,2,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,2,5,0,False
11511,laetitia-teo,2020-11-12 23:00:00+00:00,none,3534,5,3,9,3,40,6.0,6.0,1.0,2.0,1.0,1.0,4.5,2.4,3,5,0,False
11509,laetitia-teo,2020-11-12 23:00:00+00:00,none,3533,5,4,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,4,5,0,False
11507,laetitia-teo,2020-11-12 23:00:00+00:00,none,3532,5,4,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,4,5,0,False
11506,laetitia-teo,2020-11-12 23:00:00+00:00,none,3531,5,2,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,2,5,0,False
11503,laetitia-teo,2020-11-12 23:00:00+00:00,none,3530,5,4,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,4,5,0,False
11501,laetitia-teo,2020-11-12 23:00:00+00:00,none,3529,5,3,9,3,40,6.0,6.0,1.0,2.0,1.0,1.0,4.5,3.8,2,4,0,False
11499,laetitia-teo,2020-11-12 23:00:00+00:00,none,3528,3,2,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,2,3,0,False
11497,laetitia-teo,2020-11-12 23:00:00+00:00,none,3527,5,2,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,2,5,0,False
11496,laetitia-teo,2020-11-12 23:00:00+00:00,none,3526,5,4,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,4,5,0,False
11494,laetitia-teo,2020-11-12 23:00:00+00:00,none,3525,5,4,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,4,5,0,False
11492,laetitia-teo,2020-11-12 23:00:00+00:00,none,3524,5,4,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,3,4,0,False
11488,laetitia-teo,2020-11-12 23:00:00+00:00,none,3523,5,4,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,4,5,0,False
11487,laetitia-teo,2020-11-12 23:00:00+00:00,none,3522,3,2,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,2,3,0,False
11485,laetitia-teo,2020-11-12 23:00:00+00:00,none,3521,5,4,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,4,5,0,False
11483,laetitia-teo,2020-11-12 23:00:00+00:00,none,3520,5,4,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,4,5,0,False
11482,laetitia-teo,2020-11-12 23:00:00+00:00,none,3519,5,4,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,4,5,0,False
11480,laetitia-teo,2020-11-12 23:00:00+00:00,none,3518,5,4,9,3,40,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,4,5,0,False
